Artist:,Song:,Song ID:
Sawyer Brown,Perfect World,59640
Sawyer Brown,Lookin' For Love,60203
Sawyer Brown,Circles,61369
Sawyer Brown,Another Side,67438
Sawyer Brown,Small Talk,68402
Sawyer Brown,Drive Me Wild,68434
Sawyer Brown,This Thing Called Wantin' & Havin' It,69570
Sawyer Brown,Can You Hear Me Now,69628
Sawyer Brown,I'll Be Around,69671
Sawyer Brown,"Race Is On, The",70203
"SAYER, LEO",MORE THAN I CAN SAY,7978
"Sayer, Leo",You Make Me Feel Like Dancing,51686
"Sayer, Leo",When I Need You,54869
"Sayer, Leo",More Than I Can Say,59244
"Sayer, Leo",Long Tall Glasses (I Can Dance),61851
"Sayer, Leo","Show Must Go On, The",65039
"Sayer, Leo",One Man Band,65058
"Sayer, Leo",You Make Me Feel Like Dancing,67379
Scaffold,Lily The Pink,64492
Scaffold,Thank You Very Much,64916
"SCAGGS, BOZ",JOJO,7601
"Scaggs, Boz",Fly Like A Bird,55459
"Scaggs, Boz",Some Change,56216
"Scaggs, Boz",Lowdown,59686
"Scaggs, Boz",Look What You've Done To Me,59880
"Scaggs, Boz",Jojo,59924
"Scaggs, Boz",Lido Shuffle,60228
"Scaggs, Boz",Miss Sun,60230
SCANDAL,GOODBYE TO YOU,2528
SCANDAL,"WARRIOR, THE",2947
Scandal,"Warrior, The",56609
Scandal,Goodbye To You,67760
Scarlet,Independent Love Song,55685
"Schilling, Peter",Major Tom (Coming Home),59030
Schneider  Bob,Come With Me Tonight,66748
"Schneider, John",I've Been Around Enough To Know,53281
"Schneider, John",Country Girls,58040
"Schneider, John",What's A Memory Like You,58314
"Schneider, John",You're The Last Thing I Needed Tonight,58681
"Schneider, John",At The Sound Of The Tone,58893
School Of Fish,Three Strange Days,61319
"Schultz, Mark",He's My Son,60148
"Schultz, Mark",Back In His Arms Again,62321
Scissor Sisters,Take Your Mama,66926
Scooch,More Than I Need To Know,65565
Scooter,Back In The UK,64427
SCORPIONS,ROCK YOU LIKE A HURRICANE,2116
SCORPIONS,WIND OF CHANGE,6493
SCORPIONS,STILL LOVIN' YOU,7660
Scorpions,Rock You Like A Hurricane,55545
Scorpions,Wind Of Change,57178
Scorpions,Still Loving You,58186
Scorpions,No One Like You,59744
Scorpions,"Zoo, The",61410
Scorpions,Big City Nights,66976
"Scott, Freddy",Cry To Me,62015
"Scott, Jack",What In The World's Come Over You,53426
"Scott, Jack",Burning Bridges,58995
"SCOTT, JILL","LONG WALK, A",7970
"Scott, Jill","Long Walk, A",60515
"Scott, Jill","Way, The",60912
"Scott, Jill",Gettin' In The Way,61384
"Scott, Jill",He Loves Me,64209
"SCOTT, KIMBERLY",TUCK ME IN,6959
"Scott, Kimberly",Tuck Me In,63503
"Scott, Linda",I've Told Every Little Star,54723
"Scott, Marilyn",Starting To Fall,67997
"Scott, Marilyn","Last Day, The",68207
"Scott-Lee, Lisa",Lately,65996
Screamin' Cheetah W,Boogie King,58062
Screaming Trees,All I Know,56295
Screaming Trees,Nearly Lost You,61314
Scritti Politti,Perfect Way,60938
"Scruggs, Randy & Ma",It's Only Love,63651
"Seahorses, The",Blinded By The Sun,65169
"Seahorses, The",You Can Talk To Me,65194
SEAL,DON'T CRY,6652
SEAL,FLY LIKE AN EAGLE,6656
Seal,Kiss From A Rose,54683
Seal,Don't Cry,55278
Seal,Prayer For The Dying,55811
Seal,Fly Like An Eagle,56736
Seal,This Could Be Heaven,60512
Seal,Crazy,64244
Seal,Love's Devine,66314
Seal,Human Beings,68240
SEALS & CROFT,DIAMOND GIRL,1734
SEALS & CROFT,GET CLOSER,1799
SEALS & CROFT,WE MAY NEVER PASS THIS WAY,8081
Seals & Crofts,We May Never Pass This Way Again,54701
Seals & Crofts,Diamond Girl,54747
Seals & Crofts,Summer Breeze,54862
Seals & Crofts,I'll Play For You,59875
Seals & Crofts,Get Closer,59998
"SEALS, BRADY",BEST IS YET TO COME,7132
"Seals, Brady",Another You  Another Me,56439
"Seals, Brady",Natural Born Lovers,57475
"Seals, Brady","Best Is Yet To Come, The",58744
"Seals, Brady",Still Standing Tall,63363
"Seals, Brady",I Fell,67718
"Seals, Brady",She,68367
"SEALS, DAN",BOP,3430
"SEALS, DAN",YOU STILL MOVE ME,7842
"Seals, Dan",Bop,53239
"Seals, Dan",Love On Arrival,54426
"Seals, Dan","Healing Kind, The",55156
"Seals, Dan",All Fired Up,55320
"Seals, Dan",Love Thing,55856
"Seals, Dan",When Love Comes Around The Bend,56020
"Seals, Dan",Everything That Glitters Is Not Gold,56629
"Seals, Dan",Good Times,56881
"Seals, Dan",One Friend,57886
"Seals, Dan",My Baby's Got Good Timing,58473
"Seals, Dan",You Still Move Me,58678
"Seals, Dan",I Will Be There,59392
"Seals, Dan",Addicted,59468
"Seals, Dan",My Old Yellow Car,59898
"Seals, Dan",Big Wheels In The Moonlight,61063
"Seals, Dan",Three Time Loser,67294
"Sean,Jay",Do You Remember,70285
"SEARCHERS, THE",LOVE POTION # 9,753
"SEARCHERS, THE",NEEDLES & PINS,824
"SEARCHERS, THE",DON'T THROW YOUR LOVE AWAY,4770
"Searchers, The",Needles & Pins,50664
"Searchers, The",Love Potion #9,50941
"Searchers, The",Needles & Pins,51334
"Searchers, The",Love Potion #9,51611
"Searchers, The",Needles & Pins,53309
"Searchers, The",Sugar & Spice,55179
"Searchers, The",When You Walk In The Room,59192
"Searchers, The",Sweets For My Sweet,64502
"Searchers, The",Love Potion #9,69117
"Sears, Dawn",Nothin' But Good,56473
"Sears, Dawn",Runaway Train,70083
"SECADA, JON",TOO LATE  TOO SOON,6700
"Secada, Jon",I'm Free,55784
"Secada, Jon",Too Late Too Soon,66154
"Secada, Jon",Es Por Ti,68891
"Secada, Jon",Just Another Day,69931
"SEDAKA, NEIL",CALENDER GIRL,296
"SEDAKA, NEIL",HAPPY BIRTHDAY SWEET SIXTEEN,433
"SEDAKA, NEIL",LAUGHTER IN THE RAIN,704
"SEDAKA, NEIL",BREAKING UP IS HARD TO DO,2515
"SEDAKA, NEIL",OH CAROL (P),3423
"SEDAKA, NEIL",HAPPY BIRTHDAY SWEET SIXTEEN,6541
"SEDAKA, NEIL",DIARY,6740
"SEDAKA, NEIL",BAD BLOOD,8083
"SEDAKA, NEIL",ONE WAY TICKET TO THE BLUES,8101
"Sedaka, Neil",Laughter In The Rain,50572
"Sedaka, Neil",Oh Carol,50573
"Sedaka, Neil",Happy Birthday Sweet Sixteen,50665
"Sedaka, Neil",Breaking Up Is Hard To Do,50680
"Sedaka, Neil",Calendar Girl,50722
"Sedaka, Neil",Little Devil,50973
"Sedaka, Neil",Laughter In The Rain,51242
"Sedaka, Neil",Oh Carol,51243
"Sedaka, Neil",Happy Birthday Sweet Sixteen,51335
"Sedaka, Neil",Breaking Up Is Hard To Do,51350
"Sedaka, Neil",Calendar Girl,51392
"Sedaka, Neil",Little Devil,51643
"Sedaka, Neil",Next Door To An Angel,53432
"Sedaka, Neil",Oh Carol,57724
"Sedaka, Neil",Laughter In The Rain,57786
"Sedaka, Neil",Breaking Up Is Hard To Do,58159
"Sedaka, Neil",Calendar Girl,58324
"Sedaka, Neil",Happy Birthday Sweet Sixteen,58838
"Seeds, The",Pushin' Too Hard,61329
"Seeger, Pete",Don't Fence Me In,63267
"SEEKERS, THE",GEORGY GIRL,1798
"Seekers, The",Georgy Girl,50510
"Seekers, The",Georgy Girl,51180
"Seekers, The",Georgy Girl,60011
"Seekers, The",I'll Never Find Another You,63887
"Seekers, The",Morningtown Ride,64896
"Seekers, The","Carnival Is Over, The",64958
Seether,Fine Again,66385
Seether,Driven Under,66417
Seether & Amy Lee,Broken,66311
"SEGER, BOB",BEAUTIFUL LOSER,2512
"SEGER, BOB",COME TO POPPA,2518
"SEGER, BOB",FIRE DOWN BELOW,2767
"SEGER, BOB",KATMANDU,2870
"SEGER, BOB",WE'VE GOT TONIGHT,2956
"SEGER, BOB",SUNSPOT BABY,3097
"SEGER, BOB",AGAINST THE WIND,3391
"SEGER, BOB",OLD TIME ROCK N' ROLL,3679
"SEGER, BOB",TURN THE PAGE,3768
"SEGER, BOB",ROLL ME AWAY,7642
"SEGER, BOB",C'EST LA VIE,7701
"Seger, Bob",Shame On The Moon,51748
"Seger, Bob","Horizontal Bop, The",54442
"Seger, Bob",Turn The Page,54528
"Seger, Bob",Shame On The Moon,54751
"Seger, Bob",Lock & Load,55111
"Seger, Bob",Real Love,55726
"Seger, Bob",Feel Like A Number,59107
"Seger, Bob",Roll Me Away,59919
"Seger, Bob","Ramblin', Gamblin' Man",62565
"Seger, Bob",Hollywood Nights,62566
"Seger, Bob",Shakedown,62567
"Seger, Bob",Her Strut,62568
"Seger, Bob",Like A Rock,62569
"Seger, Bob",Night Moves,62570
"Seger, Bob",Beautiful Loser,62571
"Seger, Bob",You'll Accomp'ny Me,62572
"Seger, Bob",Against The Wind,62573
"Seger, Bob",C'est La Vie,62574
"Seger, Bob",Fire Lake,62575
"Seger, Bob",Katmandu,62576
"Seger, Bob",Mainstreet,62577
"Seger, Bob",Old Time Rock & Roll,62578
"Seger, Bob",Still The Same,62999
"Seger, Bob",Til It Shines,69301
"Seger, Bob","Famous Final Scene, The",69302
"Seger, Bob",Good For Me,69303
"Seger, Bob",Betty Lou's Gettin' Out Tonight,69304
"Seger, Bob",We've Got Tonight,69431
"Seger, Bob",Fire Down Below,69810
"Seger, Bob",Come To Poppa,69831
"Seger, Bob",Sunspot Baby,69835
"Seger, Bob",Rock & Roll Never Forgets,69899
"Seguin, Richard",Protest Song,52995
SELENA,I COULD FALL IN LOVE,507
SELENA,CAPTIVE HEART,6518
SELENA,I'M GETTING USED TO YOU,6559
SELENA,DREAMING OF YOU (P),7437
Selena,Bidi Bidi Bom Bom,52498
Selena,No Me Queda Mas,52499
Selena,Como La Flor,52500
Selena,La Carcacha,52501
Selena,Techno-Cumbia,52502
Selena,Amor Prohibido,52503
Selena,Enamorada De Ti,52504
Selena,Fotos Y Recuerdos,52505
Selena,Dreaming Of You,55011
Selena,I Could Fall In Love,55365
Selena,"Boy Like That, A",55611
Selena,Missing My Baby,63828
Selena,Captive Heart,63829
Selena,I Will Survive/Funkytown (Medley),63830
Selena,Si La Quieres,68879
Selena,I'm Getting Used To You,69577
Selena,Last Dance/The Hustle/On The Radio,69797
"SELLERS, JASON","MATTER OF TIME, A",7184
"Sellers, Jason",I'm Your Man,57462
"Sellers, Jason","Matter Of Time, A",58734
"Sellers, Jason",Can't Help Calling Your Name,59522
"Sellers, Jason",That Does It,67437
"Sellers, Shane","Matthew, Mark, Luke & Earnhardt",60759
"SEMBELLO, MICHAEL",MANIAC,1299
Seminole,She Knows Me By Heart,57468
SEMISONIC,SECRET SMILE,2565
Semisonic,Secret Smile,58068
Semisonic,Closing Time,67724
Semisonic,Singing In My Sleep,68042
SEMISONICS,CLOSING TIME,5110
"Sensations, The",Let Me In,54937
"Sermon, Erick & Mar",Music,60795
"Sermon, Erick & Red",React,66532
"SETZER, BRIAN ORCHE",JUMP JIVE AN' WAIL,1936
"SETZER, BRIAN ORCHE",THIS CAT'S ON A HOT TIN ROOF,3121
"SETZER, BRIAN ORCHE",THIS OLD HOUSE,3124
"Setzer, Brian, Orch",Everytime I Hear That Mellow Saxophone,63625
"Setzer, Brian, Orch",Gettin' In The Mood,63853
"Setzer, Brian, Orch",Jump Jive & Wail,67909
"Setzer, Brian, Orch",This Cat's On A Hot Tin Roof,68232
"Setzer, Brian, Orch",This Old House,69734
Sev,Same Old Song,66407
Seven & The Sun,Walk With Me,66380
Seven Mary Three,Cumbersome,55273
Seven Mary Three,Water's Edge,55751
Seven Mary Three,Wait,60664
Seven Mary Three,Over Your Shoulder,67908
Sevendust,Licking Cream,52807
Sevendust,Going Back To Cali,60124
Sevendust,Black,60162
Sevendust,Praise,66365
Sevendust,Enemy,66469
Sevendust,Broken Down,66495
"SEVILLE, DAVID",WITCH DOCTOR,6970
"Seville, David",Witch Doctor,58665
"Sex Pistols, The",God Save The Queen,65883
"Sex Pistols, The",My Way,68272
"Sex Pistols, The",Anarchy In The UK,68275
Shabba Ranks,Mr. Loverman,64543
SHADOWS OF THE KNIG,GLORIA,1806
Shaft,Sway (Mucho Mambo),65484
SHAGGY,DANCE ABOUT SHOUT,1592
SHAGGY,OH CAROLINE,6927
Shaggy,Dance & Shout,59822
Shaggy,Angel,60308
Shaggy,In The Summertime,64129
Shaggy,"Strength Of A Woman, The",64130
Shaggy,Oh Carolina,64542
Shaggy,Boombastic,68219
Shaggy & Ali G,Me Julie,65847
Shaggy & Brian & To,Hey Sexy Lady,65922
SHAGGY & RICARDO,IT WASN'T ME,7597
"Shaggy & Ricardo ""R",It Wasn't Me,60114
Shaggy & The Kraft,Freaky Girl,60717
Shai,Comforter,55813
Shai,I Don't Wanna Be Alone,56012
Shakatak,Down On The Streets,64589
"Shaker, Kula",Hey Dude,64834
Shakespeare's Siste,Stay,70029
Shakira,"Te Aviso, Te Anuncio (Tango)",52237
Shakira,Tu,52605
Shakira,Inevitable,52615
Shakira,Moscas En La Casa,52709
Shakira,No Creo,52749
Shakira,Objection,61656
Shakira,Underneath Your Clothes,61915
Shakira,"Whenever, Wherever",66239
Shakira,"One, The",66259
"SHALAMAN, HERB",MAKE THAT MOVE,3874
Shalamar,Dancing In The Sheets,62277
Shalamar,"Second Time Around, The",64089
Sham 69,Hurry Up Harry,65114
Sham Rock,Tell Me Ma,65307
Shand  Remy,Way I Feel  The,66881
"Shand, Remy",Take A Message,62117
"SHANGRI-LAS, THE",REMEMBER WALKING IN THE SAND,7641
"Shangri-Las, The",Remember Walking In The Sand,57536
"Shangri-Las, The","Leader Of The Pack, The",62026
"Shangri-Las, The",Give Him A Great Big Kiss,70141
SHANICE,SAVING FOREVER FOR YOU,950
SHANICE,I LOVE YOUR SMILE,6757
Shanice,Turn Down The Lights,57189
Shanice,Yesterday,58542
Shanice,I Love Your Smile,64247
Shanks & Bigfoot,Sweet Like Chocolate,65404
Shannon,Let The Music Play,61278
"Shannon, Del",Runaway,53601
"Shannon, Del",Hats Off To Larry,57737
"Shannon, Del",Hey Little Girl,64719
"Shannon, Del",Little Town Flirt,64759
"Shannon, Del",Swiss Maid,64811
"Shannon, Del",Two Kinds Of Teardrops,64857
"Shannon, Del",Keep Searching,64893
"Shapiro, Helen",Walkin' Back To Happiness,64458
"Shapiro, Helen",You Don't Know,64563
"Shapiro, Helen",Always Something There To Remind Me,64650
"Shapiro, Helen",Don't Treat Me Like A Child,64754
"Shapiro, Helen",Tell Me What He Said,64874
Sharissa,Any Other Night,61439
"Sharkey, Feargal","Good Heart, A",64450
"Sharp, Bree",David Duchovny,68454
"SHARP, DEE DEE",MASHED POTATO TIME,775
"Sharp, Dee Dee",Mashed Potato Time,56599
"Sharp, Kevin",Nobody Knows,56670
"Sharp, Kevin",She's Sure Taking It Well,57145
"Sharp, Kevin",If You Love Somebody,57386
"Sharp, Kevin",Love Is All That Really Matters,67534
"Sharp, Kevin",If She Only Knew,67792
"Sharp, Kevin",There's Only You,68390
"Sharp, Kevin",Beautiful People,69612
"Shaw, Sandie",Long Live Love,64552
"Shaw, Sandie",Girl Don't Come,64887
"Shaw, Sandie",Puppet On A String,65015
"Shaw, Victoria",Forgiveness,54576
"Shaw, Victoria",Tears Dry,56024
"Shaw, Victoria",Don't Move,68386
"Shaw, Victoria",Cry Wolf,70082
She Moves,It's Your Love,66178
She Moves,Breaking All The Rules,67386
Shed Seven,Disco Down,65426
SHEDAISY,"I  WILL, BUT",1901
SHEDAISY,LITTLE GOODBYES,1973
SHEDAISY,THIS WOMAN NEEDS,2254
SHEDAISY,LUCKY FOR YOU,7612
SheDaisy,Little Good-Byes,58288
SheDaisy,This Woman Needs,58876
SheDaisy,Lucky For You (Tonight I'm Just Me),60038
SheDaisy,I Will...But,60041
SheDaisy,Still Holding Out For You,60656
SheDaisy,Passenger Seat,66678
SheDaisy,Get Over Yourself,69617
SheDaisy,Mine All Mine,69625
"SHEIK, DUNCAN",WISHFUL THINKING,6969
"SHEIK, DUNCAN",BARELY BREATHING,7408
"Sheik, Duncan",Barely Breathing,57121
"Sheik, Duncan",Wishful Thinking,63504
"Sheik, Duncan",On A High,64097
"Sheik, Duncan",She Runs Away,67616
"Sheik, Duncan",Bite Your Tongue,68078
Sheila E,"Love Bizzare, A",60925
Sheila E,"Glamorous Life, The",61675
Shelton  Blake,Some Beach,66828
Shelton  Blake,Some Beach,67029
Shelton Blake,lll Just Hold On,67212
"Shelton, Anne",Lay Down Your Arms,64633
"Shelton, Blake",All Over Me,61114
"Shelton, Blake",Austin,61240
"Shelton, Blake",Ol' Red,61446
"Shelton, Blake","Baby, The",61986
"Shelton, Blake",Playboys Of The Southwestern World,62456
"Shelton, Blake",When Somebody Knows You That Well,66681
"Shelton, Blake",Heavy Liftin',69662
"Shelton, Ricky Van",Crime Of Passion,53459
"Shelton, Ricky Van",Rockin' Years,53866
"Shelton, Ricky Van",I Am A Simple Man,53967
"Shelton, Ricky Van",Wherever She Is,54054
"Shelton, Ricky Van",Statue Of A Fool,54273
"Shelton, Ricky Van",Just As I Am,54325
"Shelton, Ricky Van",Wild Man,54389
"Shelton, Ricky Van",Back Roads,55016
"Shelton, Ricky Van",Life's Little Ups & Downs,55027
"Shelton, Ricky Van",I've Cried My Last Tear For You,55072
"Shelton, Ricky Van",I Meant Every Word He Said,55238
"Shelton, Ricky Van",Lola's Love,55291
"Shelton, Ricky Van",Where Was I,55382
"Shelton, Ricky Van","Couple Of Good Years Left, A",55955
"Shelton, Ricky Van",Wear My Ring Around Your Neck,56138
"Shelton, Ricky Van",Life Turned Her That Way,56807
"Shelton, Ricky Van",Somebody Lied,57280
"Shelton, Ricky Van",She Needs Me,57471
"Shelton, Ricky Van",I'll Leave This World Loving You,57721
"Shelton, Ricky Van",Living Proof,57748
"Shelton, Ricky Van",Don't We All Have The Right,58358
"Shelton, Ricky Van",From A Jack To A King,69372
"Shelton, Ricky Van",Keep It Between The Lines,69966
SHENANDOAH,"CHURCH ON CUMBERLAND ROAD, THE",5534
SHENANDOAH,DARNED IF I DON'T,5536
SHENANDOAH,GHOST IN THIS HOUSE,5558
SHENANDOAH,HEAVEN BOUND,5565
SHENANDOAH,I GOT YOU,5574
SHENANDOAH,I WANT TO BE LOVED LIKE THAT,5580
SHENANDOAH,IF BUBBA CAN DANCE,5587
SHENANDOAH,JANIE BAKER'S LOVE SLAVE,5598
SHENANDOAH,LEAVIN'S BEEN A LONG TIME COMIN',5604
SHENANDOAH,"MOON OVER GEORGIA, THE",5625
SHENANDOAH,"NEXT TO YOU, NEXT TO ME",5631
SHENANDOAH,ROCK MY BABY,5645
SHENANDOAH,SOMEWHERE IN THE VICINITY OF THE HEART,5656
SHENANDOAH,TWO DOZEN ROSES,5675
SHENANDOAH,WHEN YOU WERE MINE,5688
Shenandoah,I'll Go Down Loving You,53992
Shenandoah,Ghost In The House,54277
Shenandoah,Heaven Bound,54707
Shenandoah,Always Have Always Will,54989
Shenandoah,All Over But The Shoutin',55553
Shenandoah,Janie Baker's Love Slave,55900
Shenandoah,Deeper Than That,56168
Shenandoah,I Got You,56888
Shenandoah,Mama Knows,58472
Shenandoah,Rock My Baby,60566
Shenandoah,"Darned If I Don't, Danged If I Do",60570
Shenandoah,If Bubba Can Dance (I Can Too),60571
Shenandoah,I Want To Be Loved Like That,60576
Shenandoah,Church On Cumberland Road,60577
Shenandoah,She Doesn't Cry Anymore,60639
Shenandoah,What Children Believe,68492
Shenandoah,Leavin's Been A Long Time Comin',69936
Shenandoah & Alison,Somewhere In The Vicinity Of The Heart,54564
SHEP & THE LIMELITE,DADDY'S HOME,6737
Shep & The Limelite,Daddy's Home,54930
"Shepard, Jean","Satisfied Mind, A",69331
"Shepard, Jean","Dear John Letter, A",69452
"Shepard, Vonda",Baby Don't You Break My Heart Slow,58434
"Shepard, Vonda",Searchin' My Soul,67680
Shepherd  Kenny Wayne  Band,Alive,66923
"Shepherd, Kenny Way",Deja Voodoo,55680
"Shepherd, Kenny Way",Born With A Broken Heart,55753
"Shepherd, Kenny Way",In 2 Deep,58956
"Shepherd, Kenny Way",Last Goodbye,59715
"Shepherd, Kenny Way",Blue On Black,67563
"Shepherd, Kenny Way","Somehow, Somewhere, Someway",67841
"Shepherd, Kenny Way",Everything Is Broken,68259
"SHEPPARD, T. G",STRONG HEART,7836
"Sheppard, T. G.",I'll Be Coming Back For More,53295
"Sheppard, T. G.",Devil In The Bottle,53462
"Sheppard, T. G.",Party Time,54630
"Sheppard, T. G.",War Is Hell On The Home Front Too,56535
"Sheppard, T. G.",Last Cheater's Waltz,56662
"Sheppard, T. G.",Do You Wanna Go To Heaven,56799
"Sheppard, T. G.",I Loved 'Em Every One,57279
"Sheppard, T. G.",Only One You,58471
"Sheppard, T. G.",Strong Heart,58680
"Sheppard, T. G.",Finally,60637
"Sheppard, T. G.",Slow Burn,67293
Sheriff,When I'm With You,67482
"Sherman, Allan","Hello Mudah, Hello Faddah!",58574
"Sherman, Allan",Crazy Downtown,60777
"Sherman, Bobby",Little Woman,59002
"Sherman, Bobby","Easy Come, Easy Go",59245
"Shields, The","You Cheated, You Lied",64170
Shifty,Slide Along Side,66728
Shine Down,45,66476
Shine Down,Simple Man,66751
Shine Down,Burning Bright,66944
Shinedown,Second Chance,67144
"SHIRELLES, THE",I MET HIM ON A SUNDAY,1288
"Shirelles, The",Will You Love Me Tomorrow,50397
"Shirelles, The",Will You Love Me Tomorrow,51067
"Shirelles, The",Will You Love Me Tomorrow,55136
"Shirelles, The",Dedicated To The One I Love,55141
"Shirelles, The",Baby It's You,57531
"SHIRELLS, THE",DEDICATED TO THE ONE I LOVE,3947
"SHIRELLS, THE",MAMA SAID,4005
"SHIRELLS, THE",SHA LA LA LA,4020
"SHIRELLS, THE",SOLDIER BOY,4029
"SHIRELLS, THE",TONIGHT'S THE NIGHT,4040
"SHIRELLS, THE",WELCOME HOME BABY,4049
Shirley & Co.,Shame Shame Shame,64735
SHIRLEY & LEE,LET THE GOOD TIMES ROLL,3996
Shirley & Lee,Let The Good Times Roll,55613
SHOCKING BLUE,VENUS,8078
Shocking Blue,Venus,54749
Shola Ama,You're The One I Love,65164
Shonie feat Fabolous,CanÆt Let Go,50101
Shonie feat Fabolous,CanÆt Let Go (MPX),50110
Shontelle,T-Shirt,50297
Shontelle,T-Shirt (MPX),50306
Shore  Dinah,Sentimental Journey,66860
"SHORE, DINAH","ANNIVERSARY SONG, THE",1461
"SHORE, DINAH",BLUES IN THE NIGHT,1515
"Shore, Dinah",Doin' What Comes Natur'lly,53814
"Shore, Dinah",Buttons & Bows,53819
"Shore, Dinah",Blues In The Night,56029
Showaddywaddy,Under The Moon Of Love,64343
Showaddywaddy,Hey Rock & Roll,65045
"Showstoppers, The",Ain't Nothing But A House Party,64903
Shy Fx & T,Shake Ur Body,65855
Shyne   Ashanti,Jimmy Choo,66951
"Siberry, Jane & k.d",Calling All Angels,62632
"Silhouettes, The",Get A Job,69940
SILK,FREAK ME,3889
Silk,Don't Rush,55749
Silk,If You (Lovin' Me),58438
Silk,Forever & Ever,65063
SILKK THE SHOCKER &,IT AIN'T MY FAULT,1921
Silkk The Shocker &,It Ain't My Fault,52099
Silver Sun,Too Much Too Little Too Late,65251
SILVERCHAIR,ANA'S SONG,2399
Silverchair,Tomorrow,54844
Silverchair,Pure Massacre,55378
Silverchair,Abuse Me,56951
"Simmons, ""Jumpin'""",Haunted House,58666
Simon  Carly,You re So Vain,69085
Simon & Garfnkel,Mother & Child Reunion,61842
SIMON & GARFUNKEL,MRS ROBINSON,3664
SIMON & GARFUNKEL,AMERICAN TUNE,4738
SIMON & GARFUNKEL,APRIL COME SHE WILL,4741
SIMON & GARFUNKEL,AT THE ZOO,4742
SIMON & GARFUNKEL,BABY DRIVER,4743
SIMON & GARFUNKEL,"BOXER, THE",4748
SIMON & GARFUNKEL,BRIDGE OVER TROUBLED WATERS,4750
SIMON & GARFUNKEL,CECILIA,4756
SIMON & GARFUNKEL,CLOUDY,4757
SIMON & GARFUNKEL,"DANGLING CONVERSATION, THE",4761
SIMON & GARFUNKEL,EL CONDOR PASA,4773
SIMON & GARFUNKEL,FAKIN'  IT,4776
SIMON & GARFUNKEL,FLOWERS NEVER BEND NEAR THE RAINFALL,4778
SIMON & GARFUNKEL,FOR EMILY,4779
SIMON & GARFUNKEL,"HAZY SHADE OF WINTER, A",4796
SIMON & GARFUNKEL,HOMEWARD BOUND,4805
SIMON & GARFUNKEL,I AM A ROCK,4810
SIMON & GARFUNKEL,KATHY'S SONG,4823
SIMON & GARFUNKEL,LEAVES THAT ARE GREEN,4828
SIMON & GARFUNKEL,"MOST PECULIAR MAN, A",4839
SIMON & GARFUNKEL,MY LITTLE TOWN,4842
SIMON & GARFUNKEL,OLD FRIENDS BOOKENDS,4845
SIMON & GARFUNKEL,"ONLY LIVING BOY IN NEW YORK, THE",4849
SIMON & GARFUNKEL,OVERS,4852
SIMON & GARFUNKEL,PATTERNS,4853
SIMON & GARFUNKEL,PUNKY'S DILEMNA,4855
SIMON & GARFUNKEL,RICHARD CORY,4859
SIMON & GARFUNKEL,SAVE THE LIFE OF MY CHILD,4862
SIMON & GARFUNKEL,SCARBOROUGH FAIR,4864
SIMON & GARFUNKEL,SECOND AVENUE,4865
SIMON & GARFUNKEL,SHE'S GOT DIAMONDS ON THE SOLE,4869
SIMON & GARFUNKEL,SOMEWHERE THEY CAN'T FIND ME,4877
SIMON & GARFUNKEL,"SOUNDS OF SILENCE, THE",4878
SIMON & GARFUNKEL,SPARROW,4879
SIMON & GARFUNKEL,WE'VE GOT A GROOVY THING GOING,4897
SIMON & GARFUNKEL,59TH STREET BRIDGE,6717
Simon & Garfunkel,Sounds Of Silence,53498
